,VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
5823,VEH_343,3,20230502B470539_001,D_108,2023-05-02 18:00:00,60,60,2023-05-02 20:00:00,No
5824,VEH_343,1,Null,O_174,2023-05-02 20:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-03 00:00:00,Null
5825,VEH_343,2,20230503B474721_001,D_233,2023-05-03 01:03:40.833320940,0,60,2023-05-03 02:03:40.833320940,No
5826,VEH_343,3,20230502B469726_001,D_233,2023-05-03 00:00:00,60,60,2023-05-03 02:00:00,No
5827,VEH_343,1,Null,O_326,2023-05-03 03:35:17.037311520,3 days 08:24:42.962688480,0,2023-05-06 12:00:00,Null
5828,VEH_343,2,20230504B477066_001,D_97,2023-05-06 12:26:21.576071640,0,60,2023-05-06 13:26:21.576071640,No
5829,VEH_343,3,20230504B475896_001,D_97,2023-05-06 12:00:00,60,60,2023-05-06 14:00:00,No
5830,VEH_343,1,Null,O_11,2023-05-06 14:37:34.140941940,,0,,Null
5831,VEH_344,1,Null,O_174,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5832,VEH_344,2,20230502B470182_001,D_108,2023-05-02 12:31:00.048386460,0,60,2023-05-02 13:31:00.048386460,No
5833,VEH_344,3,20230502B470369_001,D_108,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
5834,VEH_344,1,Null,O_174,2023-05-02 14:58:13.494579900,0 days 15:01:46.505420100,0,2023-05-03 06:00:00,Null
5835,VEH_344,2,20230503B473413_001,D_209,2023-05-03 07:34:34.216913820,0,60,2023-05-03 08:34:34.216913820,No
5836,VEH_344,1,Null,O_144,2023-05-03 09:02:14.756997840,0 days 08:57:45.243002160,0,2023-05-03 18:00:00,Null
5837,VEH_344,2,20230501B467409_001,D_95,2023-05-03 20:43:02.169774900,0,60,2023-05-03 21:43:02.169774900,No
5838,VEH_344,1,Null,O_673,2023-05-03 22:09:08.046080340,2 days 07:50:51.953919660,0,2023-05-06 06:00:00,Null
5839,VEH_344,2,M18394056,D_521,2023-05-06 07:29:07.620695640,0,60,2023-05-06 08:29:07.620695640,No
5840,VEH_344,1,Null,O_603,2023-05-06 09:02:30.331906080,0 days 08:57:29.668093920,0,2023-05-06 18:00:00,Null
5841,VEH_344,2,20230506B478637_011,D_108,2023-05-06 19:02:04.806845580,0,60,2023-05-06 20:02:04.806845580,No
5842,VEH_344,3,20230506B478637_007,D_108,2023-05-06 18:00:00,60,60,2023-05-06 20:00:00,No
5843,VEH_344,1,Null,O_603,2023-05-06 22:04:27.087001620,,0,,Null
5844,VEH_345,1,Null,O_174,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5845,VEH_345,2,20230502B470178_001,D_109,2023-05-02 14:12:15.853967520,0,60,2023-05-02 15:12:15.853967520,No
5846,VEH_345,3,20230502B471265_001,D_209,2023-05-02 12:45:25.333302240,60,60,2023-05-02 14:45:25.333302240,No
5847,VEH_345,1,Null,O_144,2023-05-02 17:25:21.727353840,1 days 18:34:38.272646160,0,2023-05-04 12:00:00,Null
5848,VEH_345,2,20230503B472340_001,D_93,2023-05-04 14:37:08.877065520,0,60,2023-05-04 15:37:08.877065520,No
5849,VEH_345,3,20230502B467626_001,D_93,2023-05-04 12:00:00,60,60,2023-05-04 14:00:00,No
5850,VEH_345,1,Null,O_770,2023-05-04 17:27:36.527545980,,0,,Null
5851,VEH_376,1,Null,O_179,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5852,VEH_376,2,20230502B471761_001,D_209,2023-05-02 12:35:56.181155760,0,60,2023-05-02 13:35:56.181155760,No
5853,VEH_376,1,Null,O_144,2023-05-02 14:03:36.721239780,0 days 15:56:23.278760220,0,2023-05-03 06:00:00,Null
5854,VEH_376,2,20230502B467630_001,D_95,2023-05-03 08:43:02.169774900,0,60,2023-05-03 09:43:02.169774900,No
5855,VEH_376,1,Null,O_673,2023-05-03 10:09:08.046080340,0 days 01:50:51.953919660,0,2023-05-03 12:00:00,Null
5856,VEH_376,2,M18387230,D_467,2023-05-03 15:45:49.887562740,0,60,2023-05-03 16:45:49.887562740,No
5857,VEH_376,3,M18387225,D_486,2023-05-03 12:16:08.426712059,60,60,2023-05-03 14:16:08.426712059,No
5858,VEH_376,1,Null,O_376,2023-05-03 18:27:27.436795260,0 days 05:32:32.563204740,0,2023-05-04 00:00:00,Null
5859,VEH_376,2,MF2305186334251,D_2234,2023-05-04 03:55:14.456712360,0,60,2023-05-04 04:55:14.456712360,No
5860,VEH_376,1,Null,O_376,2023-05-04 08:33:10.910836320,0 days 03:26:49.089163680,0,2023-05-04 12:00:00,Null
5861,VEH_376,2,20230503B473403_001,D_208,2023-05-04 14:45:25.936137300,0,60,2023-05-04 15:45:25.936137300,No
5862,VEH_376,1,Null,O_376,2023-05-04 18:38:45.398623800,0 days 00:01:14.601376200,0,2023-05-04 18:40:00,Null
5863,VEH_376,2,MF2305186334241,D_2286,2023-05-04 23:08:40.147946880,0,60,2023-05-05 00:08:40.147946880,No
5864,VEH_376,1,Null,O_376,2023-05-05 04:17:45.421620600,0 days 01:42:14.578379400,0,2023-05-05 06:00:00,Null
5865,VEH_376,2,MF2305186334265,D_2234,2023-05-05 09:55:14.456712360,0,60,2023-05-05 10:55:14.456712360,No
5866,VEH_376,1,Null,O_376,2023-05-05 14:33:10.910836320,1 days 03:26:49.089163680,0,2023-05-06 18:00:00,Null
5867,VEH_376,2,20230506B478439_001,D_109,2023-05-06 19:45:20.208002580,0,60,2023-05-06 20:45:20.208002580,No
5868,VEH_376,1,Null,O_144,2023-05-06 21:25:52.429591320,,0,,Null
5869,VEH_377,1,Null,O_179,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5870,VEH_377,2,20230502B471747_001,D_233,2023-05-02 12:39:22.562512980,0,60,2023-05-02 13:39:22.562512980,No
5871,VEH_377,3,20230502B470880_001,D_233,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
5872,VEH_377,1,Null,O_326,2023-05-02 15:10:58.766503500,3 days 14:49:01.233496500,0,2023-05-06 06:00:00,Null
5873,VEH_377,2,20230504B477032_001,D_92,2023-05-06 07:31:41.383424700,0,60,2023-05-06 08:31:41.383424700,No
5874,VEH_377,3,20230504B476863_001,D_92,2023-05-06 06:00:00,60,60,2023-05-06 08:00:00,No
5875,VEH_377,1,Null,O_9,2023-05-06 12:19:24.004197060,,0,,Null
5876,VEH_378,1,Null,O_179,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5877,VEH_378,2,MF2305256364277,D_2617,2023-05-02 14:03:58.552276680,0,60,2023-05-02 15:03:58.552276680,No
5878,VEH_378,3,MF2305256364269,D_2617,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
5879,VEH_378,1,Null,O_323,2023-05-02 16:24:14.316120540,0 days 07:35:45.683879460,0,2023-05-03 00:00:00,Null
5880,VEH_378,2,20230502B472009_001,D_29,2023-05-03 01:58:00.951064860,0,60,2023-05-03 02:58:00.951064860,No
5881,VEH_378,3,20230502B472021_001,D_56,2023-05-03 00:07:22.080485220,60,60,2023-05-03 02:07:22.080485220,No
5882,VEH_378,1,Null,O_323,2023-05-03 05:51:51.549523140,0 days 00:08:08.450476860,0,2023-05-03 06:00:00,Null
5883,VEH_378,2,MF2305266369047,D_1567,2023-05-03 09:18:38.531308440,0,60,2023-05-03 10:18:38.531308440,No
5884,VEH_378,1,Null,O_323,2023-05-03 13:18:45.080435460,0 days 16:41:14.919564540,0,2023-05-04 06:00:00,Null
5885,VEH_378,2,20230503B475107_001,D_23,2023-05-04 07:33:39.124652940,0,60,2023-05-04 08:33:39.124652940,No
5886,VEH_378,1,Null,O_323,2023-05-04 10:02:32.594651220,0 days 02:07:27.405348780,0,2023-05-04 12:10:00,Null
5887,VEH_378,2,20230503B475120_001,D_70,2023-05-04 14:03:13.012285020,0,60,2023-05-04 15:03:13.012285020,No
5888,VEH_378,1,Null,O_9,2023-05-04 15:40:18.750265260,1 days 02:19:41.249734740,0,2023-05-05 18:00:00,Null
5889,VEH_378,2,M18391429,D_456,2023-05-05 22:11:36.872023560,0,60,2023-05-05 23:11:36.872023560,No
5890,VEH_378,1,Null,O_62,2023-05-05 23:43:34.641409020,0 days 00:16:25.358590980,0,2023-05-06 00:00:00,Null
5891,VEH_378,2,M18395167,D_273,2023-05-06 00:40:44.516484840,0,60,2023-05-06 01:40:44.516484840,No
5892,VEH_378,1,Null,O_62,2023-05-06 02:24:13.801396260,0 days 03:35:46.198603740,0,2023-05-06 06:00:00,Null
5893,VEH_378,2,20230504B476618_001,D_108,2023-05-06 06:50:04.764093960,0,60,2023-05-06 07:50:04.764093960,No
5894,VEH_378,3,M18394311,D_339,2023-05-06 06:40:11.438567160,60,60,2023-05-06 08:40:11.438567160,No
5895,VEH_378,1,Null,O_62,2023-05-06 10:15:44.449456860,0 days 01:44:15.550543140,0,2023-05-06 12:00:00,Null
5896,VEH_378,2,20230506B478577_001,D_109,2023-05-06 14:13:02.210927100,0,60,2023-05-06 15:13:02.210927100,No
5897,VEH_378,1,Null,O_62,2023-05-06 17:42:48.176592600,,0,,Null
5898,VEH_443,1,Null,O_243,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5899,VEH_443,2,20230502B470665_001,D_233,2023-05-02 13:50:02.468717340,0,60,2023-05-02 14:50:02.468717340,No
5900,VEH_443,1,Null,O_326,2023-05-02 15:21:38.672707920,,0,,Null
5901,VEH_444,1,Null,O_243,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5902,VEH_444,2,20230502B470043_001,D_233,2023-05-02 13:50:02.468717340,0,60,2023-05-02 14:50:02.468717340,No
5903,VEH_444,1,Null,O_326,2023-05-02 15:21:38.672707920,,0,,Null
5904,VEH_405,1,Null,O_243,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5905,VEH_405,2,20230502B470648_001,D_233,2023-05-02 13:50:02.468717340,0,60,2023-05-02 14:50:02.468717340,No
5906,VEH_405,1,Null,O_326,2023-05-02 15:21:38.672707920,0 days 02:38:21.327292080,0,2023-05-02 18:00:00,Null
5907,VEH_405,2,20230501B468602_001,D_95,2023-05-02 19:11:51.810974460,0,60,2023-05-02 20:11:51.810974460,No
5908,VEH_405,1,Null,O_673,2023-05-02 20:37:57.687279900,0 days 03:22:02.312720100,0,2023-05-03 00:00:00,Null
5909,VEH_405,2,M18388260,D_502,2023-05-03 01:03:17.409682140,0,60,2023-05-03 02:03:17.409682140,No
5910,VEH_405,1,Null,O_711,2023-05-03 02:32:50.889625860,0 days 03:27:09.110374140,0,2023-05-03 06:00:00,Null
5911,VEH_405,2,20230503B474882_001,D_109,2023-05-03 08:49:53.785454220,0,60,2023-05-03 09:49:53.785454220,No
5912,VEH_405,1,Null,O_711,2023-05-03 12:56:40.892777880,0 days 05:03:19.107222120,0,2023-05-03 18:00:00,Null
5913,VEH_405,2,20230503B474911_001,D_108,2023-05-03 19:12:37.273662900,0,60,2023-05-03 20:12:37.273662900,No
5914,VEH_405,1,Null,O_174,2023-05-03 20:39:50.719856280,,0,,Null
5915,VEH_456,1,Null,O_243,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5916,VEH_456,2,20230502B469550_001,D_37,2023-05-02 13:10:27.332099400,0,60,2023-05-02 14:10:27.332099400,No
5917,VEH_456,3,20230502B470131_001,D_37,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
5918,VEH_456,4,20230502B470857_001,D_37,2023-05-02 12:00:00,120,60,2023-05-02 15:00:00,No
5919,VEH_456,1,Null,O_9,2023-05-02 20:12:30.288601440,,0,,Null
5920,VEH_445,1,Null,O_243,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5921,VEH_445,2,20230502B470111_001,D_7,2023-05-02 13:10:27.332099400,0,60,2023-05-02 14:10:27.332099400,No
5922,VEH_445,3,20230502B470058_001,D_37,2023-05-02 12:31:52.833102,60,60,2023-05-02 14:31:52.833102,No
5923,VEH_445,1,Null,O_9,2023-05-02 19:26:55.094590920,,0,,Null
5924,VEH_489,1,Null,O_284,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5925,VEH_489,2,MF2305026193844,D_1235,2023-05-02 13:47:03.928339620,0,60,2023-05-02 14:47:03.928339620,No
5926,VEH_489,1,Null,O_685,2023-05-02 15:37:57.312094500,,0,,Null
5927,VEH_502,1,Null,O_292,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5928,VEH_502,2,MF2305036204113,D_1335,2023-05-02 13:29:26.953343760,0,60,2023-05-02 14:29:26.953343760,No
5929,VEH_502,1,Null,O_685,2023-05-02 15:12:29.298733800,0 days 14:47:30.701266200,0,2023-05-03 06:00:00,Null
5930,VEH_502,2,MF2305036201570,D_1220,2023-05-03 09:33:21.305197980,0,60,2023-05-03 10:33:21.305197980,No
5931,VEH_502,1,Null,O_34,2023-05-03 11:15:53.294798940,0 days 00:44:06.705201060,0,2023-05-03 12:00:00,Null
5932,VEH_502,2,MF2305026194190,D_1241,2023-05-03 15:24:59.373163320,0,60,2023-05-03 16:24:59.373163320,No
5933,VEH_502,1,Null,O_673,2023-05-03 16:57:44.097433860,-1 days +19:02:15.902566140,0,2023-05-03 12:00:00,Null
5934,VEH_502,2,MF2305036208791,D_1498,2023-05-03 14:55:23.830346760,0,60,2023-05-03 15:55:23.830346760,No
5935,VEH_502,1,Null,O_770,2023-05-03 16:33:36.877002060,-1 days +19:26:23.122997940,0,2023-05-03 12:00:00,Null
5936,VEH_502,2,MF2305116277920,D_1945,2023-05-03 14:16:27.689134320,0,60,2023-05-03 15:16:27.689134320,No
5937,VEH_502,1,Null,O_9,2023-05-03 15:38:32.574316320,0 days 02:21:27.425683680,0,2023-05-03 18:00:00,Null
5938,VEH_502,2,M18386954,D_439,2023-05-03 20:08:31.463944260,0,60,2023-05-03 21:08:31.463944260,No
5939,VEH_502,1,Null,O_45,2023-05-03 21:45:43.863758400,0 days 02:14:16.136241600,0,2023-05-04 00:00:00,Null
5940,VEH_502,2,20230502B471959_001,D_1,2023-05-04 01:43:05.966876400,0,60,2023-05-04 02:43:05.966876400,No
5941,VEH_502,1,Null,O_144,2023-05-04 02:59:06.195232380,-1 days +21:00:53.804767620,0,2023-05-04 00:00:00,Null
5942,VEH_502,2,MF2305306378132,D_2752,2023-05-04 04:31:20.174815560,0,60,2023-05-04 05:31:20.174815560,No
5943,VEH_502,1,Null,O_673,2023-05-04 05:46:07.917066720,0 days 00:13:52.082933280,0,2023-05-04 06:00:00,Null
5944,VEH_502,2,M18390907,D_616,2023-05-04 08:04:07.831835700,0,60,2023-05-04 09:04:07.831835700,No
5945,VEH_502,1,Null,O_448,2023-05-04 09:32:37.176009780,0 days 02:27:22.823990220,0,2023-05-04 12:00:00,Null
5946,VEH_502,2,MF2305046246243,D_1632,2023-05-04 15:07:54.542125740,0,60,2023-05-04 16:07:54.542125740,No
5947,VEH_502,1,Null,O_284,2023-05-04 17:00:57.366894480,-1 days +18:59:02.633105520,0,2023-05-04 12:00:00,Null
5948,VEH_502,2,MF2305086259322,D_1697,2023-05-04 15:20:48.897997980,0,60,2023-05-04 16:20:48.897997980,No
5949,VEH_502,1,Null,O_9,2023-05-04 16:49:35.072265480,-1 days +19:10:24.927734520,0,2023-05-04 12:00:00,Null
5950,VEH_502,2,MF2305266368256,D_2658,2023-05-04 15:24:10.546871700,0,60,2023-05-04 16:24:10.546871700,No
5951,VEH_502,1,Null,O_9,2023-05-04 17:05:35.931701880,0 days 00:54:24.068298120,0,2023-05-04 18:00:00,Null
5952,VEH_502,2,M18391353,D_425,2023-05-04 23:05:02.148298740,0,60,2023-05-05 00:05:02.148298740,No
5953,VEH_502,1,Null,O_673,2023-05-05 00:28:13.443590760,0 days 05:31:46.556409240,0,2023-05-05 06:00:00,Null
5954,VEH_502,2,M18392951,D_408,2023-05-05 09:03:40.799276280,0,60,2023-05-05 10:03:40.799276280,No
5955,VEH_502,1,Null,O_553,2023-05-05 10:26:09.754322220,-1 days +19:33:50.245677780,0,2023-05-05 06:00:00,Null
5956,VEH_502,2,M18392690,D_410,2023-05-05 10:54:10.489020840,0,60,2023-05-05 11:54:10.489020840,No
5957,VEH_502,1,Null,O_9,2023-05-05 12:01:30.073390440,-1 days +17:58:29.926609560,0,2023-05-05 06:00:00,Null
5958,VEH_502,2,M18391037,D_617,2023-05-05 09:55:42.175796880,0,60,2023-05-05 10:55:42.175796880,No
5959,VEH_502,1,Null,O_70,2023-05-05 11:12:18.631206960,-1 days +18:47:41.368793040,0,2023-05-05 06:00:00,Null
5960,VEH_502,2,M18391814,D_635,2023-05-05 10:18:49.238321100,0,60,2023-05-05 11:18:49.238321100,No
5961,VEH_502,1,Null,O_284,2023-05-05 11:44:42.395830560,,0,,Null
5962,VEH_639,1,Null,O_349,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5963,VEH_639,2,MF2305026199508,D_37,2023-05-02 14:11:05.196543540,0,60,2023-05-02 15:11:05.196543540,No
5964,VEH_639,3,M18387086,D_318,2023-05-02 12:53:13.439201280,60,60,2023-05-02 14:53:13.439201280,No
5965,VEH_639,4,20230502B471778_001,D_1363,2023-05-02 12:36:49.110222180,120,60,2023-05-02 15:36:49.110222180,No
5966,VEH_639,1,Null,O_349,2023-05-02 20:23:14.566322520,0 days 03:36:45.433677480,0,2023-05-03 00:00:00,Null
5967,VEH_639,2,MF2305036208036,D_1487,2023-05-03 02:19:36.365962560,0,60,2023-05-03 03:19:36.365962560,No
5968,VEH_639,1,Null,O_349,2023-05-03 05:18:13.125023220,0 days 06:41:46.874976780,0,2023-05-03 12:00:00,Null
5969,VEH_639,2,MF2305046225674,D_1568,2023-05-03 12:44:14.078502960,0,60,2023-05-03 13:44:14.078502960,No
5970,VEH_639,1,Null,O_349,2023-05-03 14:28:13.529008800,0 days 09:41:46.470991200,0,2023-05-04 00:10:00,Null
5971,VEH_639,2,PND000059,D_2917,2023-05-04 02:33:35.422756860,0,60,2023-05-04 03:33:35.422756860,No
5972,VEH_639,1,Null,O_349,2023-05-04 05:55:32.386871700,0 days 00:04:27.613128300,0,2023-05-04 06:00:00,Null
5973,VEH_639,2,MF2305036208044,D_338,2023-05-04 09:02:04.001497800,0,60,2023-05-04 10:02:04.001497800,No
5974,VEH_639,3,MF2305036208052,D_1490,2023-05-04 06:06:45.159417360,60,60,2023-05-04 08:06:45.159417360,No
5975,VEH_639,4,M18391632,D_1493,2023-05-04 06:21:57.535758420,120,60,2023-05-04 09:21:57.535758420,No
5976,VEH_639,1,Null,O_349,2023-05-04 15:10:42.277261800,0 days 08:49:17.722738200,0,2023-05-05 00:00:00,Null
5977,VEH_639,2,M18393197,D_273,2023-05-05 01:33:05.017693320,0,60,2023-05-05 02:33:05.017693320,No
5978,VEH_639,1,Null,O_349,2023-05-05 04:00:14.922097260,,0,,Null
5979,VEH_644,1,Null,O_349,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
5980,VEH_644,2,MF2305036203479,D_1427,2023-05-02 14:18:22.438602120,0,60,2023-05-02 15:18:22.438602120,No
5981,VEH_644,1,Null,O_349,2023-05-02 17:26:07.768890899,0 days 00:33:52.231109101,0,2023-05-02 18:00:00,Null
5982,VEH_644,2,MF2305036203481,D_1427,2023-05-02 20:18:22.438602120,0,60,2023-05-02 21:18:22.438602120,No
5983,VEH_644,1,Null,O_349,2023-05-02 23:26:07.768890899,0 days 00:43:52.231109101,0,2023-05-03 00:10:00,Null
5984,VEH_644,2,M18390799,D_295,2023-05-03 01:01:38.457230700,0,60,2023-05-03 02:01:38.457230700,No
5985,VEH_644,3,M18390256,D_295,2023-05-03 00:10:00,60,60,2023-05-03 02:10:00,No
5986,VEH_644,1,Null,O_349,2023-05-03 03:51:38.890637400,0 days 02:08:21.109362600,0,2023-05-03 06:00:00,Null
5987,VEH_644,2,MF2305026199510,D_1359,2023-05-03 08:05:47.058941100,0,60,2023-05-03 09:05:47.058941100,No
5988,VEH_644,3,MF2305036208040,D_1488,2023-05-03 06:20:07.368658020,60,60,2023-05-03 08:20:07.368658020,No
5989,VEH_644,1,Null,O_349,2023-05-03 12:08:06.505002480,0 days 05:51:53.494997520,0,2023-05-03 18:00:00,Null
5990,VEH_644,2,MF2305046225676,D_1569,2023-05-03 20:47:58.390013460,0,60,2023-05-03 21:47:58.390013460,No
5991,VEH_644,1,Null,O_349,2023-05-04 00:10:54.466429740,0 days 00:09:05.533570260,0,2023-05-04 00:20:00,Null
5992,VEH_644,2,M18393048,D_295,2023-05-04 01:11:38.457230700,0,60,2023-05-04 02:11:38.457230700,No
5993,VEH_644,3,M18391660,D_295,2023-05-04 00:20:00,60,60,2023-05-04 02:20:00,No
5994,VEH_644,1,Null,O_349,2023-05-04 04:01:38.890637400,0 days 02:08:21.109362600,0,2023-05-04 06:10:00,Null
5995,VEH_644,2,M18393045,D_295,2023-05-04 07:01:38.457230700,0,60,2023-05-04 08:01:38.457230700,No
5996,VEH_644,3,M18391661,D_295,2023-05-04 06:10:00,60,60,2023-05-04 08:10:00,No
5997,VEH_644,1,Null,O_349,2023-05-04 09:51:38.890637400,0 days 02:08:21.109362600,0,2023-05-04 12:00:00,Null
5998,VEH_644,2,MF2305036208046,D_303,2023-05-04 15:21:05.526142260,0,60,2023-05-04 16:21:05.526142260,No
5999,VEH_644,3,M18389519,D_1362,2023-05-04 12:26:57.322613700,60,60,2023-05-04 14:26:57.322613700,No
6000,VEH_644,1,Null,O_349,2023-05-04 21:12:31.212813060,0 days 08:47:28.787186940,0,2023-05-05 06:00:00,Null
6001,VEH_644,2,MF2305046247810,D_410,2023-05-05 09:01:35.179463760,0,60,2023-05-05 10:01:35.179463760,No
6002,VEH_644,3,M18391634,D_1641,2023-05-05 06:40:13.395752700,60,60,2023-05-05 08:40:13.395752700,No
6003,VEH_644,1,Null,O_349,2023-05-05 15:10:09.837819600,0 days 14:49:50.162180400,0,2023-05-06 06:00:00,Null
6004,VEH_644,2,M18394890,D_295,2023-05-06 06:51:38.457230700,0,60,2023-05-06 07:51:38.457230700,No
6005,VEH_644,3,M18394019,D_295,2023-05-06 06:00:00,60,60,2023-05-06 08:00:00,No
6006,VEH_644,1,Null,O_349,2023-05-06 09:41:38.890637400,,0,,Null
6007,VEH_640,1,Null,O_349,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
6008,VEH_640,2,M18388555,D_295,2023-05-02 12:51:38.457230700,0,60,2023-05-02 13:51:38.457230700,No
6009,VEH_640,3,M18387741,D_295,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
6010,VEH_640,1,Null,O_352,2023-05-02 15:24:44.768416020,0 days 08:35:15.231583980,0,2023-05-03 00:00:00,Null
6011,VEH_640,2,MF2305046238173,D_1598,2023-05-03 03:21:38.522389080,0,60,2023-05-03 04:21:38.522389080,No
6012,VEH_640,1,Null,O_9,2023-05-03 04:52:30.198733380,,0,,Null
6013,VEH_641,1,Null,O_349,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
6014,VEH_641,2,M18387081,D_338,2023-05-02 15:01:34.932699600,0,60,2023-05-02 16:01:34.932699600,No
6015,VEH_641,1,Null,O_349,2023-05-02 18:39:04.395743940,0 days 05:30:55.604256060,0,2023-05-03 00:10:00,Null
6016,VEH_641,2,M18389518,D_328,2023-05-03 03:19:38.884683300,0,60,2023-05-03 04:19:38.884683300,No
6017,VEH_641,3,M18389523,D_337,2023-05-03 00:52:16.648434780,60,60,2023-05-03 02:52:16.648434780,No
6018,VEH_641,1,Null,O_349,2023-05-03 08:04:08.153279760,0 days 03:55:51.846720240,0,2023-05-03 12:00:00,Null
6019,VEH_641,2,M18390797,D_295,2023-05-03 12:51:38.457230700,0,60,2023-05-03 13:51:38.457230700,No
6020,VEH_641,1,Null,O_349,2023-05-03 14:41:38.890637400,0 days 09:18:21.109362600,0,2023-05-04 00:00:00,Null
6021,VEH_641,2,MF2305086260109,D_1399,2023-05-04 02:20:33.474843,0,60,2023-05-04 03:20:33.474843,No
6022,VEH_641,1,Null,O_349,2023-05-04 05:21:00.564360720,,0,,Null
6023,VEH_699,1,Null,O_376,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
6024,VEH_699,2,MF2305186334135,D_2239,2023-05-02 14:54:37.387195740,0,60,2023-05-02 15:54:37.387195740,No
6025,VEH_699,1,Null,O_376,2023-05-02 18:58:15.070359780,0 days 00:01:44.929640220,0,2023-05-02 19:00:00,Null
6026,VEH_699,2,MF2305186334139,D_2260,2023-05-02 19:40:46.344818100,0,60,2023-05-02 20:40:46.344818100,No
6027,VEH_699,3,MF2305186334149,D_2264,2023-05-02 19:30:32.587829880,60,60,2023-05-02 21:30:32.587829880,No
6028,VEH_699,1,Null,O_376,2023-05-02 22:37:10.632485700,0 days 01:22:49.367514300,0,2023-05-03 00:00:00,Null
6029,VEH_699,2,MF2305186334159,D_2234,2023-05-03 03:55:14.456712360,0,60,2023-05-03 04:55:14.456712360,No
6030,VEH_699,1,Null,O_376,2023-05-03 08:33:10.910836320,0 days 03:26:49.089163680,0,2023-05-03 12:00:00,Null
6031,VEH_699,2,MF2305186334137,D_2259,2023-05-03 14:32:02.656384320,0,60,2023-05-03 15:32:02.656384320,No
6032,VEH_699,1,Null,O_466,2023-05-03 15:45:43.280373120,,0,,Null
6033,VEH_695,1,Null,O_376,2023-05-02 12:00:00,0 days 00:00:00,0,2023-05-02 12:00:00,Null
6034,VEH_695,2,MF2305186334093,D_2242,2023-05-02 16:37:10.810733100,0,60,2023-05-02 17:37:10.810733100,No
6035,VEH_695,3,MF2305186334103,D_2246,2023-05-02 12:42:04.010979359,60,60,2023-05-02 14:42:04.010979359,No
6036,VEH_695,1,Null,O_243,2023-05-02 19:41:51.141587460,0 days 04:18:08.858412540,0,2023-05-03 00:00:00,Null
6037,VEH_695,2,20230503B473512_001,D_209,2023-05-03 02:29:38.213331720,0,60,2023-05-03 03:29:38.213331720,No
6038,VEH_695,3,20230503B473988_001,D_209,2023-05-03 00:00:00,60,60,2023-05-03 02:00:00,No
6039,VEH_695,1,Null,O_243,2023-05-03 07:15:13.236800700,0 days 04:44:46.763199300,0,2023-05-03 12:00:00,Null
6040,VEH_695,2,20230503B474753_001,D_233,2023-05-03 13:50:02.468717340,0,60,2023-05-03 14:50:02.468717340,No
6041,VEH_695,1,Null,O_243,2023-05-03 16:48:01.403914440,0 days 01:11:58.596085560,0,2023-05-03 18:00:00,Null
6042,VEH_695,2,20230502B469552_001,D_233,2023-05-03 19:50:02.468717340,0,60,2023-05-03 20:50:02.468717340,No
6043,VEH_695,1,Null,O_243,2023-05-03 22:48:01.403914440,0 days 07:11:58.596085560,0,2023-05-04 06:00:00,Null
6044,VEH_695,2,20230503B473368_001,D_233,2023-05-04 07:50:02.468717340,0,60,2023-05-04 08:50:02.468717340,No
6045,VEH_695,3,20230503B473516_001,D_233,2023-05-04 06:00:00,60,60,2023-05-04 08:00:00,No
6046,VEH_695,4,20230503B473874_001,D_233,2023-05-04 06:00:00,120,60,2023-05-04 09:00:00,No
6047,VEH_695,1,Null,O_243,2023-05-04 12:48:01.403914440,0 days 05:11:58.596085560,0,2023-05-04 18:00:00,Null
6048,VEH_695,2,20230504B476730_001,D_209,2023-05-04 20:29:38.213331720,0,60,2023-05-04 21:29:38.213331720,No
